timestamp,ch0raw,ch1raw,key,activation prompt,classified activation,battery level,qx,qy,qz,qw,gx,gy,gz,ax,ay,az
737386.485,12651215,12583110,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.168,0.560,-0.448,-8.559,-2.062,4.012
737389.535,12652491,12585380,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.336,0.727,-0.504,-8.559,-2.062,4.012
737392.504,12652422,12584168,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.336,0.727,-0.504,-8.559,-2.062,4.012
737395.544,12653341,12584189,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.112,0.727,-0.392,-8.559,-2.062,4.012
737398.573,12651839,12585140,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.112,0.727,-0.392,-8.559,-2.062,4.012
737401.522,12653645,12588054,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.056,1.007,-0.504,-8.480,-2.141,4.012
737404.547,12653794,12587274,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.392,1.231,-0.280,-8.480,-2.141,4.012
737407.604,12655616,12588803,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.392,1.231,-0.280,-8.480,-2.141,4.012
737410.561,12655624,12588246,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,0.056,1.455,-0.224,-8.480,-2.141,4.012
737413.593,12650424,12581917,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,0.056,1.455,-0.224,-8.480,-2.141,4.012
737416.614,12650352,12584437,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.336,1.175,-0.056,-8.480,-2.141,4.012
737419.628,12653224,12585998,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.056,1.399,0.112,-8.480,-2.141,4.012
737422.698,12654055,12584762,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.056,1.399,0.112,-8.480,-2.141,4.012
737425.615,12652273,12583435,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.838,-0.448,1.119,0.783,-8.480,-2.141,4.012
737428.700,12652870,12584618,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.838,-0.448,1.119,0.783,-8.480,-2.141,4.012
737431.714,12654646,12584602,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.838,-0.448,1.119,0.783,-8.559,-2.219,3.938
737434.691,12654164,12587007,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.838,-0.168,0.951,0.280,-8.559,-2.219,3.938
737437.636,12655089,12588001,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.838,-0.168,0.951,0.280,-8.559,-2.219,3.938
737440.651,12653701,12586848,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.838,0.000,0.560,0.895,-8.559,-2.219,3.938
737443.655,12652401,12584474,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.838,0.000,0.560,0.895,-8.559,-2.219,3.938
737446.675,12653922,12585753,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.838,-0.392,-0.056,0.839,-8.559,-2.219,3.938
737449.699,12653956,12586051,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.838,-0.056,-0.336,1.343,-8.559,-2.219,3.938
737452.705,12654542,12589741,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.838,-0.056,-0.336,1.343,-8.559,-2.219,3.938
